cust_id,gender,age,id,county,card_id,open_date,card_type,credit_line
00553109,女性,49,17,新北市,586838682828788,16Dec2010,2,42
00553394,女性,41,17,新北市,075767375717270,21Feb2015,3,28
00553651,男性,40,17,新北市,444484540474341,16Jan2012,3,35
00553654,男性,57,17,新北市,944474349444841,14Jan2013,2,30
00553892,男性,55,17,新北市,488868381828187,20Mar2012,3,29
00553972,女性,53,17,新北市,553555252545558,21Jan2014,2,52
00554214,女性,46,17,新北市,363666567646763,21Feb2015,3,39
00554269,女性,51,17,新北市,556535557585451,19Nov2012,3,39
00554713,女性,42,17,新北市,857525452555254,21Dec2012,2,36
00554735,男性,41,17,新北市,786828288868786,15Jan2009,2,27
00554776,女性,48,17,新北市,334373439393834,20Oct2014,3,25
00554867,男性,46,17,新北市,214161110161815,26Mar2014,3,38
00554903,男性,44,17,新北市,653555350545957,14Oct2012,3,38
00554924,女性,47,14,臺中市,645404143434447,14Jan2013,3,32
00555026,女性,40,14,臺中市,937363936313634,17Dec2012,2,15
00555027,女性,46,14,臺中市,005050307090509,17Nov2011,3,46
00555049,女性,50,14,臺中市,093959196979295,13Nov2014,2,22
00555089,男性,45,14,臺中市,896999690989093,23Dec2011,2,30
00555586,女性,51,14,臺中市,126242220262225,17Jan2011,2,37
00556001,男性,45,14,臺中市,787868683808283,17Jan2014,3,37
00556070,男性,57,14,臺中市,650555359555356,25Feb2012,2,47
00556087,女性,46,14,臺中市,648424840424741,13Dec2012,2,40
00556161,女性,46,14,臺中市,892919790959893,21Nov2011,3,33
00556213,男性,46,14,臺中市,384888386858981,16Oct2011,2,48
00556412,女性,44,18,臺北市,732343839373132,23Apr2014,2,16
00556518,男性,48,18,臺北市,431373637343535,24Jan2015,3,38
00556659,男性,45,18,臺北市,826272520282824,17Jan2014,3,28
00556674,男性,40,18,臺北市,962646869696764,22Nov2013,2,10
00556682,女性,47,18,臺北市,126272824272821,18Jan2013,3,27
00556785,女性,51,18,臺北市,924292622242822,14Feb2014,2,43
00556933,女性,44,18,臺北市,923202426202523,17Nov2014,3,24
00557074,女性,46,18,臺北市,047484547414244,21Feb2015,2,42
00557295,男性,39,7,高雄市,694999798949892,16Dec2010,3,30
00557460,男性,48,7,高雄市,808030802070203,22Feb2014,2,45
00557959,男性,47,7,高雄市,507070604070506,23Dec2011,2,37
00558085,女性,44,7,高雄市,337303735333435,16Dec2013,2,16
00558147,女性,41,7,高雄市,257575352525355,17Nov2014,2,35
00558672,男性,52,7,高雄市,082858883878783,17Nov2014,2,41
00558691,女性,49,7,高雄市,566686562686262,15Nov2012,2,37
00558734,女性,44,7,高雄市,954515755545859,11Feb2013,3,41
00558862,女性,47,7,高雄市,542464440474649,19Feb2013,2,40
00559228,男性,39,7,高雄市,555545255585359,18Jan2013,2,40
00559265,女性,44,7,高雄市,780878981878187,16Jan2015,3,35
00559348,男性,42,17,新北市,305090409070805,23Dec2014,2,24
00559426,男性,50,17,新北市,266636260636461,20Dec2013,3,25
00559492,女性,44,17,新北市,282858982898683,17Dec2009,3,37
00559570,男性,45,17,新北市,653545258525650,20Jan2015,3,30
00559725,女性,43,17,新北市,452525857545854,13Dec2012,2,31
00559881,女性,50,17,新北市,732383737323435,21Mar2008,3,42
00559947,男性,53,17,新北市,995989495909797,18Feb2014,2,53
00560383,男性,44,17,新北市,234323233333632,20Oct2011,3,36
00560739,男性,53,17,新北市,791939292919394,20Mar2012,2,30
00560831,女性,41,17,新北市,457595053535155,17Apr2009,2,41
00560950,女性,43,17,新北市,870797875707975,18Feb2014,3,34
00560960,女性,54,17,新北市,202030200030907,24Jan2012,2,42
00561079,女性,50,17,新北市,929222324252327,14Oct2009,2,40
00561166,男性,49,17,新北市,325272323212723,15Nov2012,3,34
00561486,女性,45,17,新北市,372717377707777,17Feb2012,2,35
00561727,女性,45,14,臺中市,858585259505552,20Mar2012,2,39
00561751,女性,50,14,臺中市,257575552585354,21Jan2014,3,29
00562464,男性,45,14,臺中市,382828381888587,17Dec2009,2,16
00562473,女性,48,14,臺中市,005050909080605,18Nov2013,3,29
00562709,男性,51,14,臺中市,848454543444347,22Nov2013,3,45
00563081,女性,54,14,臺中市,119171617121112,21Nov2011,2,32
00563271,女性,47,18,臺北市,958525555575359,14Mar2014,3,18
00563312,男性,49,18,臺北市,799989897989799,18Jan2010,3,34
00563503,男性,53,18,臺北市,236333235343836,19Feb2010,2,30
00563802,女性,49,18,臺北市,079747579767773,16Jan2015,3,32
00563925,女性,41,18,臺北市,712121813171716,21Jan2014,3,40
00564076,女性,48,18,臺北市,762666961626461,19Dec2014,3,53
00564131,女性,48,18,臺北市,352575752505958,20Mar2012,2,38
00564315,男性,44,7,高雄市,873757572767877,10Sep2011,3,33
00564427,女性,50,7,高雄市,434323934343433,15Dec2014,3,31
00564500,女性,44,7,高雄市,346494441444244,20Oct2014,3,40
00564656,女性,44,7,高雄市,362676466696962,19Aug2012,3,32
00564710,男性,43,7,高雄市,355525159545257,20Jan2012,2,41
00564852,男性,47,7,高雄市,483858486858284,20Jan2015,3,24
00565087,女性,39,7,高雄市,040444846414345,20Dec2013,2,27
00565102,男性,51,7,高雄市,982878388858289,21Nov2011,3,18
00565325,男性,46,7,高雄市,796959799929598,22Jan2010,2,23
00565414,女性,50,7,高雄市,593999698919494,17Dec2009,3,16
00565930,女性,46,7,高雄市,345464645494443,15Oct2008,3,28
00566034,女性,42,7,高雄市,775757676787975,23Apr2011,3,29
00566439,女性,47,17,新北市,924262426292422,14Sep2011,2,31
00566547,男性,49,17,新北市,699959892949899,19Dec2014,3,33
00566684,男性,46,17,新北市,752565259555255,19Dec2014,2,36
00566950,男性,46,17,新北市,553575952525453,15Nov2012,3,28
00567082,男性,46,17,新北市,605030204070407,21Feb2015,3,35
00567289,女性,46,17,新北市,755555158575158,15Dec2014,2,26
00567735,女性,49,17,新北市,291999198979797,13Feb2015,3,36
00567792,男性,44,17,新北市,288858688828386,18Feb2014,2,44
00567848,女性,49,17,新北市,417171215121518,16Mar2012,3,38
00567874,男性,56,17,新北市,482898687818288,20Oct2014,3,26
00567951,男性,53,17,新北市,144484444484548,20Jan2015,2,30
00568296,女性,53,17,新北市,420252225232525,15Nov2012,3,28
00568417,女性,41,17,新北市,183848082878488,13Jan2014,2,40
00568560,女性,42,14,臺中市,143484947494646,18Feb2014,3,33
00568844,男性,45,14,臺中市,443434746404743,18Sep2011,3,34
00569057,女性,40,14,臺中市,003060407060803,17Dec2012,3,38
00569187,女性,46,14,臺中市,005060602030009,19Nov2009,3,23
00569188,男性,47,14,臺中市,287878288848785,19Sep2013,2,37
00569365,男性,52,14,臺中市,158545953595457,18Mar2014,3,37
00569404,女性,53,14,臺中市,339393836333333,13Feb2015,3,40
00569433,女性,51,14,臺中市,352525257535655,21Oct2013,2,23
00569524,男性,49,14,臺中市,443404547444840,15Dec2011,3,34
00569547,男性,50,14,臺中市,223292226282526,21Jan2014,2,32
00569877,女性,45,14,臺中市,327292129212322,19Dec2014,2,33
00569955,女性,40,18,臺北市,646404846484149,20Dec2013,2,33
00570175,女性,55,18,臺北市,377767472727874,17Nov2011,3,28
00570219,男性,54,18,臺北市,011101813151715,18Nov2013,2,41
00570284,女性,50,18,臺北市,848434447474842,22Feb2011,2,42
00570454,女性,47,18,臺北市,774787376797274,17Jul2013,3,34
00570488,男性,52,18,臺北市,596949495949999,12Jan2015,3,48
00570621,男性,44,18,臺北市,376737372727378,14Jan2013,2,40
00570733,女性,41,18,臺北市,827292624272329,19Mar2013,2,29
00571335,男性,46,7,高雄市,882868685808981,20Sep2012,2,43
00571354,男性,45,7,高雄市,237373738343631,14Feb2014,3,25
00571626,男性,47,7,高雄市,823262422242824,17Jan2014,3,36
00571629,男性,48,7,高雄市,623242528202423,17Nov2014,2,37
00571738,女性,41,7,高雄市,019111018181010,14Jan2013,3,44
00572010,男性,45,7,高雄市,769656868686862,16Jan2015,2,26
00572111,男性,48,7,高雄市,005060708080702,21Feb2012,2,42
00572130,女性,48,7,高雄市,460636962696567,20Jan2015,2,16
00572719,男性,48,7,高雄市,549494645474847,10Feb2014,2,37
00572835,女性,42,7,高雄市,243424648424247,19Feb2013,2,23
00573345,女性,42,17,新北市,220222626282425,23Dec2014,2,31
00573569,女性,44,17,新北市,299929391969197,23Apr2014,2,23
00573606,男性,45,17,新北市,005060806020803,18Jan2013,3,34
00573632,女性,47,17,新北市,126242523252228,19Nov2012,2,29
00573632,女性,49,17,新北市,005060905050009,20Jan2015,2,27
00574133,女性,53,17,新北市,686828285898786,16Sep2012,3,39
00574190,女性,50,17,新北市,536333836343735,16Jan2015,3,21
00574665,女性,46,17,新北市,319121618131815,11Dec2011,3,38
00574795,女性,41,17,新北市,896949996969391,16Oct2014,3,17
00574808,男性,46,17,新北市,285868987828688,20Dec2010,3,22
00574877,女性,56,17,新北市,534373036343035,24Dec2007,3,43
00574978,男性,42,17,新北市,315131717141416,26Nov2010,3,41
00575020,男性,53,17,新北市,736343439323239,19Feb2013,3,43
00575270,女性,44,14,臺中市,397969592979998,17Jan2014,3,26
00575270,女性,45,14,臺中市,005070302090508,22Sep2014,3,39
00575325,男性,52,14,臺中市,353555757525654,17Jan2014,2,15
00575328,女性,41,14,臺中市,540474842494146,17Nov2014,2,25
00575542,女性,47,14,臺中市,935333531323634,17Feb2015,2,21
00575963,女性,44,14,臺中市,265646768616765,14Jan2013,2,37
00576014,女性,39,14,臺中市,979797077737975,17Dec2012,2,41
00576036,男性,40,14,臺中市,428252227232926,20Mar2012,3,32
00576043,男性,42,14,臺中市,701000001030906,11Nov2012,3,26
00576052,男性,42,14,臺中市,242454246464641,23Dec2011,3,24
00576163,女性,58,14,臺中市,214191915131214,13Feb2015,2,40
00576850,男性,60,18,臺北市,930323437323134,17Jan2014,3,25
00576948,男性,44,18,臺北市,005070409030307,18Mar2014,2,42
00576948,男性,45,18,臺北市,728202527242629,11Dec2014,3,12
00577285,男性,41,18,臺北市,708040606070203,13Dec2012,2,27
00577422,男性,43,18,臺北市,686838785868685,17Nov2014,3,19
00577451,男性,41,18,臺北市,755505354585259,18Feb2014,2,44
00577585,男性,41,18,臺北市,959585350555750,16Oct2014,3,40
00577612,男性,46,18,臺北市,465626564666468,20Jun2012,2,27
00577673,男性,44,18,臺北市,648414443424346,22Jan2010,3,34
00577731,男性,42,12,屏東縣,482838689858983,20Dec2010,2,38
00577756,男性,43,12,屏東縣,264636565636267,20Jan2015,2,33
00577944,男性,49,12,屏東縣,755595657575953,17Jan2011,3,34
00577991,女性,42,12,屏東縣,842434349484543,17Jan2011,2,40
00578071,男性,47,12,屏東縣,340444443414246,15Sep2013,3,47
00578134,男性,49,12,屏東縣,275777574737978,16Dec2010,3,43
00578159,女性,48,12,屏東縣,872767370797578,16Oct2011,3,51
00578387,男性,45,12,屏東縣,123292127202825,14Nov2013,2,38
00578677,男性,53,12,屏東縣,828252124282723,17Dec2012,3,32
00578697,男性,44,12,屏東縣,763686267656366,12Jan2015,3,28
00578807,女性,44,20,桃園縣,093999698909493,12Jan2015,3,37
00578991,男性,48,20,桃園縣,546404048494945,20Oct2014,2,36
00579247,男性,45,20,桃園縣,145494742474246,13Dec2012,2,33
00579308,女性,58,20,桃園縣,533353335343137,20Jan2015,2,17
00579320,男性,41,20,桃園縣,768636066666762,14Sep2014,2,52
00579349,男性,49,20,桃園縣,491979296919396,18Nov2013,2,13
00579409,女性,53,20,桃園縣,573767477757079,19Dec2014,2,22
00579631,女性,45,20,桃園縣,947484344494442,18Feb2014,2,42
00579746,女性,42,20,桃園縣,644464449444045,22Nov2013,2,22
00579822,男性,49,1,彰化縣,648404349494740,17Feb2015,2,32
00579874,女性,43,1,彰化縣,761666162676069,14Mar2014,3,28
00579945,男性,45,1,彰化縣,005070504050408,14Feb2011,3,38
00580009,男性,45,1,彰化縣,078767172757172,16Dec2013,2,38
00580083,男性,49,1,彰化縣,238333139363931,21Oct2013,3,25
00580457,女性,53,1,彰化縣,524222224262525,23Dec2014,3,33
00580723,男性,45,1,彰化縣,005070509060104,19Feb2013,2,45
00580869,女性,53,1,彰化縣,730363438313439,21Feb2012,2,43
00580874,女性,43,1,彰化縣,480888284868583,19Feb2010,3,26
00580874,女性,44,1,彰化縣,005070604000507,17Jan2011,3,38
00580909,女性,43,1,彰化縣,581858285858686,22Mar2011,2,32
00581188,女性,49,16,臺南市,676757878757570,14Dec2008,3,28
00581337,男性,43,16,臺南市,865656665696766,15Nov2012,3,30
00581419,男性,51,15,臺南市,464696962616967,17Jan2014,3,37
00581491,女性,39,16,臺南市,920292420272127,24Oct2014,2,33
00581678,男性,47,15,臺南市,201020205070709,19May2012,3,27
00581815,女性,41,16,臺南市,005070606050308,16Jan2012,3,42
00581815,女性,41,15,臺南市,351575559595653,21Nov2011,2,57
00581912,男性,42,16,臺南市,424282524292422,11Nov2012,3,27
00582059,男性,58,15,臺南市,555595353565755,24Jan2015,3,25
00582555,女性,44,15,臺南市,996999997999290,13Nov2014,3,37
00582688,女性,52,12,屏東縣,397929492999694,10Nov2013,3,31
00582706,男性,44,12,屏東縣,851575956595757,18Feb2014,2,32
00582838,女性,45,12,屏東縣,699979992969198,25Aug2014,2,22
00582861,女性,43,12,屏東縣,656545256515553,17Nov2014,3,45
00583023,女性,42,12,屏東縣,892989096949597,20Mar2009,3,42
00583023,女性,46,12,屏東縣,005070704050902,14Jan2013,2,27
00583284,男性,55,12,屏東縣,215121610161413,20Dec2013,2,15
00583389,男性,51,12,屏東縣,556515552555156,14Dec2008,3,42
00583541,男性,47,12,屏東縣,994979096989195,21Dec2012,2,34
00583693,女性,54,20,桃園縣,408080902030403,10Sep2011,3,33
00584044,女性,44,20,桃園縣,257595952585455,19Nov2012,3,40
00584232,男性,43,20,桃園縣,326222323262926,14Jan2013,2,35
00584412,女性,44,20,桃園縣,285858287858384,22Oct2012,3,26
00584521,女性,47,20,桃園縣,788828482808885,17Nov2014,2,35
00584606,女性,46,20,桃園縣,964646464636469,15Nov2009,3,38
00584634,男性,49,20,桃園縣,768666860626365,18Feb2011,3,19
00584764,女性,50,1,彰化縣,440474349424345,17Oct2013,3,35
00584834,男性,49,1,彰化縣,433333635373134,08Dec2010,3,18
00585041,男性,41,1,彰化縣,438383634373031,11Feb2013,2,35
00585173,男性,53,1,彰化縣,592999099989398,20Dec2013,3,27
00585208,女性,41,1,彰化縣,644474842474241,09Nov2014,3,42
00585234,女性,45,1,彰化縣,977777379737979,21Dec2012,2,30
00585269,女性,45,1,彰化縣,895989995989895,15Dec2014,3,26
00585342,女性,47,1,彰化縣,329212822262828,16Mar2012,2,39
00585456,女性,43,1,彰化縣,844494546424447,19Mar2013,2,39
00585511,女性,44,1,彰化縣,952555958525051,15Dec2011,3,28
00585561,女性,41,1,彰化縣,174707973777773,16Dec2013,2,25
00586169,女性,44,16,臺南市,808030402060709,19Mar2013,3,22
00586271,女性,49,16,臺南市,464696367606963,21Nov2014,2,28
00586312,女性,47,16,臺南市,069676960636569,21Jan2014,3,41
00586317,女性,47,16,臺南市,366656766696668,17Feb2015,2,25
00586516,男性,52,16,臺南市,527232124262929,19Feb2013,2,39
00586737,女性,45,16,臺南市,783868285848089,22Mar2011,2,38
00586814,男性,55,15,臺南市,943494645434341,16Feb2009,3,38
00586892,女性,44,16,臺南市,112181914141416,14Oct2012,2,23
00586930,男性,49,16,臺南市,688858482888688,21Jan2008,3,45
00587349,男性,46,16,臺南市,460606966676567,14Mar2011,2,33
00587397,女性,46,16,臺南市,809060908060609,17Jan2014,2,37
00587421,男性,45,16,臺南市,867656268696964,21Feb2015,2,33
00587559,男性,49,12,屏東縣,954585651505554,24Oct2011,3,27
00587576,女性,43,12,屏東縣,940424746474444,19Dec2014,3,30
00587750,男性,50,12,屏東縣,449424147464947,16Oct2014,3,34
00588111,男性,46,12,屏東縣,369686565646664,20Apr2013,2,17
00588313,女性,42,12,屏東縣,793999994969894,09Oct2013,2,23
00588349,女性,53,12,屏東縣,263606669636469,11Feb2013,3,33
00588443,女性,49,12,屏東縣,794929594989898,10Jan2013,2,28
00588939,女性,41,20,桃園縣,732363238383335,15Sep2013,3,24
00588972,男性,46,20,桃園縣,506030405040208,21Jan2014,2,41
00589015,男性,46,20,桃園縣,180878081868788,19Mar2013,2,31
00589016,女性,44,20,桃園縣,233343936333936,22Sep2014,2,23
00589035,男性,42,20,桃園縣,467636864676566,25Feb2012,3,32
00589359,女性,48,20,桃園縣,005080304050305,21Dec2009,2,28
00589408,男性,45,20,桃園縣,297919392979899,19Nov2012,2,34
00589595,男性,48,20,桃園縣,444484548464548,14Feb2011,2,49
00589598,男性,54,20,桃園縣,899969391999299,15Feb2013,2,33
00589682,女性,40,20,桃園縣,435383639373337,17Dec2009,3,30
00589780,女性,41,20,桃園縣,547474140404646,21Nov2011,2,38
00589782,女性,51,20,桃園縣,482818981848287,18Nov2013,3,44
00589890,女性,44,1,彰化縣,649434247454647,13Jan2014,3,24
00589961,男性,47,1,彰化縣,892959597989094,13Feb2015,3,39
00590064,女性,44,1,彰化縣,554555558595558,19Sep2013,3,33
00590219,女性,48,1,彰化縣,940464949404446,19Nov2012,2,38
00590298,女性,47,1,彰化縣,313181613121015,18Nov2010,3,38
00590325,男性,54,1,彰化縣,455545354575254,19Dec2014,3,40
00590337,男性,56,1,彰化縣,348474146494244,16Jan2015,2,26
00590508,男性,43,1,彰化縣,186898289878686,17Nov2014,3,30
00590514,女性,45,1,彰化縣,798949898999296,13Feb2015,2,31
00590582,男性,46,1,彰化縣,335303831373338,16Jan2012,3,30
00591003,男性,40,1,彰化縣,292979599929691,20Jan2012,3,26
00591351,男性,41,15,臺南市,005080507000408,20Sep2012,3,21
00591557,女性,44,16,臺南市,482848682858087,15Dec2014,2,41
00591605,女性,43,16,臺南市,622222920242526,19Dec2014,2,46
00591634,女性,41,16,臺南市,677717573727975,17Jan2011,2,37
00591880,女性,40,15,臺南市,303070300000507,14Oct2012,3,34
00592425,男性,50,16,臺南市,038393832383236,20Mar2012,2,27
00592536,男性,44,16,臺南市,013171817121013,19Mar2013,3,33
00592695,男性,53,16,臺南市,780898685898186,10Sep2014,3,30
00593050,女性,52,9,苗栗縣,269676866626760,17Nov2014,3,38
00593080,男性,46,9,苗栗縣,459515257565855,19Dec2014,3,39
00593124,女性,44,9,苗栗縣,579737773757272,19Nov2012,3,36
00593352,男性,47,9,苗栗縣,088808683838285,20Dec2013,3,38
00593433,女性,44,9,苗栗縣,762626468666965,21Oct2013,3,49
00593672,男性,50,21,雲林縣,860656367646364,14Feb2014,3,25
00593982,男性,49,21,雲林縣,935333639323435,15Apr2011,3,39
00594050,女性,52,21,雲林縣,668666364666762,19Mar2010,3,48
00594351,男性,46,21,雲林縣,742484041494242,21Dec2012,3,29
00594391,男性,47,21,雲林縣,879757876787479,22Feb2011,2,46
00594479,男性,44,4,新竹縣,535333534303533,18Oct2009,2,41
00594498,女性,44,4,新竹縣,018151617131617,16Dec2013,3,39
00594575,女性,45,4,新竹縣,471747076707779,12Jan2015,2,41
00594585,女性,50,4,新竹縣,498929998959091,21Oct2013,3,41
00594998,女性,49,2,嘉義縣,426272729282826,13Jan2011,3,34
00595475,男性,43,2,嘉義縣,653505959565259,21Dec2012,2,43
00596025,女性,40,9,苗栗縣,999949295969891,22Mar2014,3,26
00596102,男性,49,9,苗栗縣,747464747464747,13Nov2011,3,31
00596143,女性,41,9,苗栗縣,755595953595057,11Feb2013,3,40
00596286,女性,45,21,雲林縣,761656661676663,16Jan2015,3,38
00596315,女性,52,21,雲林縣,363656465646865,14Jan2013,3,43
00596439,女性,42,21,雲林縣,859515055565754,18Mar2014,3,27
00596969,女性,41,21,雲林縣,847494649494940,22Jan2010,3,24
00596973,男性,50,21,雲林縣,780848383848986,12Jan2015,2,24
00597001,女性,48,21,雲林縣,931363439353630,21Nov2014,3,39
00597143,男性,43,4,新竹縣,394999696979393,23Apr2014,3,26
00597528,女性,56,4,新竹縣,855525156575856,21Jan2014,2,26
00597787,男性,42,2,嘉義縣,359515550545351,11Feb2013,3,12
00597794,女性,49,2,嘉義縣,337333931363739,14Mar2014,3,48
00597866,女性,43,2,嘉義縣,387888482868387,17Feb2015,2,25
00598312,女性,49,2,嘉義縣,005090302020109,21Feb2012,3,31
00598312,女性,49,2,嘉義縣,243494644474047,21Feb2012,2,57
00598346,女性,42,2,嘉義縣,582858385838583,19Nov2009,3,22
00598609,男性,48,6,宜蘭縣,459565653595650,15Sep2013,3,17
00598625,男性,47,6,宜蘭縣,213151516151015,19Dec2014,3,41
00598631,女性,58,6,宜蘭縣,914141318141319,16Jan2015,2,37
00598669,女性,42,6,宜蘭縣,950565154555054,15Feb2013,2,33
00598704,男性,43,6,宜蘭縣,197999397949192,18Feb2011,2,31
00598731,女性,46,6,宜蘭縣,033353535393839,18Feb2014,2,39
00598772,男性,53,6,宜蘭縣,005090307050205,19Mar2010,2,29
00598772,男性,56,6,宜蘭縣,925222024232520,14Jan2013,3,38
00598824,女性,44,6,宜蘭縣,455505858505551,18Nov2010,3,14
00599164,男性,44,10,南投縣,228212228262825,21Jan2011,3,23
00599217,男性,45,10,南投縣,268626269636261,10Oct2012,3,38
00599467,女性,44,10,南投縣,207080106090109,17Dec2012,3,31
00599488,男性,53,3,基隆市,403030809080401,18Jan2010,3,20
00599811,女性,50,4,新竹市,657565356575657,21Jan2011,2,28
00599812,女性,44,4,新竹市,459555457515458,17Oct2010,3,23
00600001,女性,46,4,新竹市,528252524292027,23Dec2011,3,29
00600387,男性,44,6,宜蘭縣,005090309050204,19Feb2010,3,37
00600397,女性,46,6,宜蘭縣,195949491949893,17Feb2012,3,37
00600514,女性,55,6,宜蘭縣,467696763656961,16Sep2012,3,37
00600640,男性,42,5,花蓮縣,302080609070206,18Jan2013,2,41
00600838,男性,42,5,花蓮縣,748424544404246,25Apr2012,2,33
00600939,女性,47,10,南投縣,239333635383834,17Nov2003,3,43
00601183,女性,47,10,南投縣,322262320202728,19Dec2014,3,40
00601275,男性,44,10,南投縣,966686860666465,28Jul2014,2,29
00601331,女性,47,10,南投縣,692949399939491,17Nov2011,3,26
00601347,男性,48,10,南投縣,988868686868981,14Feb2014,2,38
00601427,男性,49,10,南投縣,568656460676168,10Feb2011,3,28
00601443,男性,41,10,南投縣,884848883848382,22Mar2011,3,42
00601877,女性,43,12,屏東縣,260646869666360,14Sep2014,2,50
00601937,男性,50,12,屏東縣,667636369626867,17Feb2015,2,25
00601969,女性,39,12,屏東縣,988888885878681,22Feb2014,2,34
00602025,男性,54,12,屏東縣,529212622242428,17Dec2012,3,38
00602143,女性,41,12,屏東縣,755575757505656,13Feb2012,2,39
00602264,女性,51,12,屏東縣,592979599949993,21Nov2014,3,29
00602388,女性,48,12,屏東縣,444484242424443,17Jan2014,2,28
00602627,男性,52,9,苗栗縣,725282320262729,21Jan2014,2,48
00602846,女性,54,9,苗栗縣,724232926222429,21Feb2012,3,53
00603179,女性,44,20,桃園縣,750595650565853,14Oct2012,2,33
00603350,女性,42,20,桃園縣,299939590939795,15Feb2013,2,33
00603643,女性,44,20,桃園縣,336363235363032,17Jan2014,3,39
00603700,女性,46,20,桃園縣,452575253565458,17Dec2012,2,36
00603806,女性,46,20,桃園縣,192939693989899,14Oct2012,2,12
00603850,女性,47,20,桃園縣,236323235393930,22Mar2011,3,30
00603934,女性,52,20,桃園縣,118171717191816,18Nov2010,2,12
00603998,女性,49,20,桃園縣,758555653535056,18Oct2012,2,28
00604252,男性,57,7,高雄市,562696669626166,23Mar2013,2,24
00604311,女性,44,7,高雄市,636353134353434,25Jan2014,2,33
00604374,女性,47,7,高雄市,309040801050908,16Dec2013,2,17
00604451,女性,50,7,高雄市,387808388828387,26Mar2014,3,20
00604461,男性,46,7,高雄市,973787274777271,17Nov2011,2,20
00604580,女性,45,7,高雄市,333343439393933,14Sep2011,3,43
00604738,女性,46,7,高雄市,656565657585858,13Nov2011,2,18
00604750,女性,44,7,高雄市,352505655565954,18Mar2014,3,37
00604904,女性,41,7,高雄市,872767578747479,15Sep2013,2,48
00605004,女性,42,7,高雄市,319131712141210,20Oct2011,3,30
00605164,男性,46,7,高雄市,872777078727778,16Dec2013,3,14
00605200,女性,54,7,高雄市,953585358525550,21Feb2015,2,22
00605677,男性,48,7,高雄市,493999496929792,19Dec2014,3,23
00605923,男性,47,7,高雄市,707090406020903,15Dec2014,3,35
00605965,女性,44,7,高雄市,400020803060308,17Jan2011,2,38
00606064,女性,46,3,基隆市,767666260656965,13Nov2014,3,31
00606104,男性,48,3,基隆市,773767675757870,11Nov2012,3,38
00606313,女性,44,3,基隆市,283888288808682,21Dec2009,2,47
00606382,女性,54,21,雲林縣,739393238363037,17Feb2015,3,34
00606470,男性,48,21,雲林縣,346424742444645,17Jan2014,3,24
00606618,男性,45,21,雲林縣,266696866686860,21Feb2015,2,38
00606662,男性,41,21,雲林縣,635323334393833,11Feb2013,3,36
00606668,女性,47,21,雲林縣,230393637393237,16Oct2014,3,32
00607089,女性,41,21,雲林縣,417121616131419,14Feb2014,2,30
00607096,女性,42,21,雲林縣,359545554565858,20Dec2010,3,23
00607290,女性,53,17,新北市,399939296989594,19Nov2012,3,40
00607536,男性,42,17,新北市,875727678797673,17Nov2011,3,46
00607537,男性,56,17,新北市,723222729242122,18Mar2014,2,20
00607759,女性,45,17,新北市,764646866656369,16Jan2012,3,36
00607815,女性,44,17,新北市,533323739353534,19Apr2014,2,37
00607890,男性,48,17,新北市,769636461686868,18Sep2014,2,22
00607957,女性,43,17,新北市,969696267666263,21Feb2012,2,33
00607990,男性,45,17,新北市,832393839303638,16Jan2015,2,42
00608169,男性,50,17,新北市,683878888898287,17Jan2011,2,28
00608310,男性,51,17,新北市,865686568676862,14Nov2013,3,42
00608442,女性,44,17,新北市,298909893929898,17Dec2012,3,13
00608492,女性,45,17,新北市,762626463646462,21Jan2011,2,34
00608492,女性,47,17,新北市,005090607040604,15Nov2012,2,35
00608528,男性,45,17,新北市,328222429262521,17Feb2012,2,48
00608554,男性,47,17,新北市,782898282848686,17Jan2014,2,47
00608789,女性,42,17,新北市,672757773767775,18Feb2014,2,28
00608915,女性,44,17,新北市,571747473737979,19Nov2012,2,53
00609154,男性,44,17,新北市,951535457565351,21Dec2012,2,42
00609164,女性,46,17,新北市,442444448434244,15Nov2012,2,31
00609215,男性,48,17,新北市,492939998959796,17Feb2015,2,14
00609368,男性,43,17,新北市,142434445454347,19Dec2014,3,39
00609498,男性,50,17,新北市,768656062666467,16Oct2014,2,29
00609546,男性,46,17,新北市,245494745494148,24Dec2013,3,29
00609741,女性,50,4,新竹市,398939392949995,18Feb2014,3,38
00609800,男性,47,4,新竹市,352525051565354,18Feb2014,3,31
00610023,男性,42,4,新竹縣,461636364676364,20Dec2013,3,45
00610064,女性,45,4,新竹縣,543494049444048,12Nov2008,3,35
00610247,男性,50,2,嘉義市,005090801040205,24Oct2014,3,35
00610260,女性,44,2,嘉義市,815101717141716,20Jan2015,3,30
00610571,男性,49,2,嘉義縣,372747977737973,19Mar2013,3,38
00610636,女性,42,2,嘉義縣,726262527242626,15Apr2014,2,31
00610651,男性,42,2,嘉義縣,029212428252923,17Feb2015,3,37
00610698,男性,41,2,嘉義縣,242424547404749,16Jan2012,3,26
00610724,男性,41,2,嘉義縣,214151715151716,15Feb2013,3,52
00610968,女性,42,2,嘉義縣,932333437303332,18Nov2010,3,35
00611040,男性,48,2,嘉義縣,243434648424345,16Jan2012,2,27
00611478,男性,49,1,彰化縣,980818981888587,18Nov2013,3,23
00611493,男性,39,1,彰化縣,581878388818184,20Jan2015,3,32
00611555,男性,46,1,彰化縣,009080109040202,16Jan2012,2,27
00612056,女性,45,1,彰化縣,938393733363334,19Nov2012,2,39
